game_id,year_id,comp_id,phase_id,part_id,team_id,opp_team_id,opp_comp_id,opp_phase_id,team_game_num_season,home_away_neutral,win,loss,tie,pts,opp_pts,mp,fg,fga,fg3,fg3a,ft,fta,orb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_ft,opp_fta,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,last_modified
201501020UTA,2015,NBA,REG,NULL,ATL,UTA,NBA,REG,32,a,1,0,0,98,92,240,33,81,6,23,26,30,11,47,24,9,3,10,17,32,86,10,31,18,24,17,47,18,6,9,14,18,"2022-08-03 08:56:59"
201501020UTA,2015,NBA,REG,NULL,UTA,ATL,NBA,REG,33,h,0,1,0,92,98,240,32,86,10,31,18,24,17,47,18,6,9,14,18,33,81,6,23,26,30,11,47,24,9,3,10,17,"2022-08-03 08:56:59"
201501030CHI,2015,NBA,REG,NULL,BOS,CHI,NBA,REG,31,a,0,1,0,104,109,265,45,100,5,17,9,11,10,45,26,9,6,20,28,37,100,6,28,29,40,24,59,19,10,9,16,14,"2022-08-03 08:56:59"
201501030CHI,2015,NBA,REG,NULL,CHI,BOS,NBA,REG,34,h,1,0,0,109,104,265,37,100,6,28,29,40,24,59,19,10,9,16,14,45,100,5,17,9,11,10,45,26,9,6,20,28,"2022-08-03 08:56:59"
201501030DEN,2015,NBA,REG,NULL,DEN,MEM,NBA,REG,34,h,1,0,0,114,85,240,41,79,7,15,25,31,8,48,21,6,8,13,14,37,86,2,14,9,13,8,37,20,6,8,12,20,"2022-08-03 08:56:59"
201501030DEN,2015,NBA,REG,NULL,MEM,DEN,NBA,REG,33,a,0,1,0,85,114,240,37,86,2,14,9,13,8,37,20,6,8,12,20,41,79,7,15,25,31,8,48,21,6,8,13,14,"2022-08-03 08:56:59"
201501030HOU,2015,NBA,REG,NULL,HOU,MIA,NBA,REG,33,h,1,0,0,115,79,240,41,83,13,31,20,28,17,48,21,13,1,16,18,30,68,4,17,15,25,8,33,20,6,3,21,18,"2022-08-03 08:56:59"
201501030HOU,2015,NBA,REG,NULL,MIA,HOU,NBA,REG,34,a,0,1,0,79,115,240,30,68,4,17,15,25,8,33,20,6,3,21,18,41,83,13,31,20,28,17,48,21,13,1,16,18,"2022-08-03 08:56:59"
201501030LAC,2015,NBA,REG,NULL,LAC,PHI,NBA,REG,34,h,1,0,0,127,91,240,46,85,15,37,20,26,9,43,33,13,3,8,19,32,79,9,25,18,26,15,45,17,7,1,21,19,"2022-08-03 08:56:59"
201501030LAC,2015,NBA,REG,NULL,PHI,LAC,NBA,REG,32,a,0,1,0,91,127,240,32,79,9,25,18,26,15,45,17,7,1,21,19,46,85,15,37,20,26,9,43,33,13,3,8,19,"2022-08-03 08:56:59"
201501030MIN,2015,NBA,REG,NULL,MIN,UTA,NBA,REG,32,h,0,1,0,89,101,240,34,86,6,19,15,18,14,37,17,8,5,8,15,38,75,11,20,14,21,11,47,23,6,10,12,16,"2022-08-03 08:56:59"
201501030MIN,2015,NBA,REG,NULL,UTA,MIN,NBA,REG,34,a,1,0,0,101,89,240,38,75,11,20,14,21,11,47,23,6,10,12,16,34,86,6,19,15,18,14,37,17,8,5,8,15,"2022-08-03 08:56:59"
201501030ORL,2015,NBA,REG,NULL,CHA,ORL,NBA,REG,35,a,1,0,0,98,90,240,35,78,4,16,24,32,16,53,16,4,4,14,15,33,87,4,19,20,21,12,44,18,9,3,7,24,"2022-08-03 08:56:59"
201501030ORL,2015,NBA,REG,NULL,ORL,CHA,NBA,REG,37,h,0,1,0,90,98,240,33,87,4,19,20,21,12,44,18,9,3,7,24,35,78,4,16,24,32,16,53,16,4,4,14,15,"2022-08-03 08:56:59"
